county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee_by_mail,failsafe_provisional,failsafe
Charleston,North Charleston 25,State House of Representatives,113,NON,Write-In,8,4,4,0,0,0,0
Charleston,North Charleston 26,State House of Representatives,113,NON,Write-In,0,0,0,0,0,0,0
Charleston,North Charleston 27,State House of Representatives,113,NON,Write-In,9,3,5,0,1,0,0
Charleston,North Charleston 28,State House of Representatives,113,NON,Write-In,3,0,1,0,2,0,0
Charleston,North Charleston 30,State House of Representatives,113,NON,Write-In,14,8,5,0,1,0,0
Charleston,Failsafe,State House of Representatives,113,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,113,NON,Write-In,1,0,0,1,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,113,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 20,State House of Representatives,114,REP,Gary Brewer,193,152,28,0,13,0,0
Charleston,St. Andrews 22,State House of Representatives,114,REP,Gary Brewer,516,358,126,0,32,0,0
Charleston,St. Andrews 23,State House of Representatives,114,REP,Gary Brewer,262,172,78,0,12,0,0
Charleston,St. Andrews 31,State House of Representatives,114,REP,Gary Brewer,479,344,119,0,16,0,0
Charleston,St. Andrews 32,State House of Representatives,114,REP,Gary Brewer,484,271,182,0,31,0,0
Charleston,St. Andrews 33,State House of Representatives,114,REP,Gary Brewer,415,308,85,0,22,0,0
Charleston,St. Andrews 34,State House of Representatives,114,REP,Gary Brewer,1097,740,310,0,47,0,0
Charleston,St. Andrews 35,State House of Representatives,114,REP,Gary Brewer,822,556,237,0,29,0,0
Charleston,St. Andrews 36,State House of Representatives,114,REP,Gary Brewer,666,413,232,0,21,0,0
Charleston,St. Andrews 37,State House of Representatives,114,REP,Gary Brewer,2043,1362,619,0,62,0,0
Charleston,Failsafe,State House of Representatives,114,REP,Gary Brewer,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,114,REP,Gary Brewer,5,0,0,5,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,114,REP,Gary Brewer,0,0,0,0,0,0,0
Charleston,St. Andrews 20,State House of Representatives,114,DEM,DEM Adrienne Lett,131,96,16,0,19,0,0
Charleston,St. Andrews 22,State House of Representatives,114,DEM,DEM Adrienne Lett,375,269,80,0,26,0,0
Charleston,St. Andrews 23,State House of Representatives,114,DEM,DEM Adrienne Lett,363,251,91,0,21,0,0
Charleston,St. Andrews 31,State House of Representatives,114,DEM,DEM Adrienne Lett,385,283,81,0,21,0,0
Charleston,St. Andrews 32,State House of Representatives,114,DEM,DEM Adrienne Lett,370,199,147,0,24,0,0
Charleston,St. Andrews 33,State House of Representatives,114,DEM,DEM Adrienne Lett,285,193,74,0,18,0,0
Charleston,St. Andrews 34,State House of Representatives,114,DEM,DEM Adrienne Lett,718,487,175,0,56,0,0
Charleston,St. Andrews 35,State House of Representatives,114,DEM,DEM Adrienne Lett,532,370,115,0,47,0,0
Charleston,St. Andrews 36,State House of Representatives,114,DEM,DEM Adrienne Lett,534,361,141,0,32,0,0
Charleston,St. Andrews 37,State House of Representatives,114,DEM,DEM Adrienne Lett,1637,1143,410,0,84,0,0
Charleston,Failsafe,State House of Representatives,114,DEM,DEM Adrienne Lett,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,114,DEM,DEM Adrienne Lett,4,0,0,4,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,114,DEM,DEM Adrienne Lett,0,0,0,0,0,0,0
Charleston,St. Andrews 20,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 22,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 23,State House of Representatives,114,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 31,State House of Representatives,114,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 32,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 33,State House of Representatives,114,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 34,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 35,State House of Representatives,114,NON,Write-In,2,0,2,0,0,0,0
Charleston,St. Andrews 36,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 37,State House of Representatives,114,NON,Write-In,2,0,1,0,1,0,0
Charleston,Failsafe,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,114,NON,Write-In,0,0,0,0,0,0,0
Charleston,Kiawah Island,State House of Representatives,115,REP,J Warren Sloane,969,488,338,0,143,0,0
Charleston,Town of Seabrook,State House of Representatives,115,REP,J Warren Sloane,1067,552,437,0,78,0,0
Charleston,Folly Beach 1,State House of Representatives,115,REP,J Warren Sloane,272,136,123,0,13,0,0
Charleston,Folly Beach 2,State House of Representatives,115,REP,J Warren Sloane,364,240,107,0,17,0,0
Charleston,James Island 1A,State House of Representatives,115,REP,J Warren Sloane,722,516,187,0,19,0,0
Charleston,James Island 1B,State House of Representatives,115,REP,J Warren Sloane,47,30,8,0,9,0,0
Charleston,James Island 5A,State House of Representatives,115,REP,J Warren Sloane,600,465,88,0,47,0,0
Charleston,James Island 5B,State House of Representatives,115,REP,J Warren Sloane,392,300,64,0,28,0,0
Charleston,James Island 6,State House of Representatives,115,REP,J Warren Sloane,595,464,110,0,21,0,0
Charleston,James Island 7,State House of Representatives,115,REP,J Warren Sloane,717,567,111,0,39,0,0
Charleston,James Island 8A,State House of Representatives,115,REP,J Warren Sloane,444,285,66,0,93,0,0
Charleston,James Island 8B,State House of Representatives,115,REP,J Warren Sloane,586,406,161,0,19,0,0
Charleston,James Island 9,State House of Representatives,115,REP,J Warren Sloane,507,339,149,0,19,0,0
Charleston,James Island 10,State House of Representatives,115,REP,J Warren Sloane,573,431,113,0,29,0,0
Charleston,James Island 15,State House of Representatives,115,REP,J Warren Sloane,535,365,147,0,23,0,0
Charleston,James Island 17,State House of Representatives,115,REP,J Warren Sloane,109,74,30,0,5,0,0
Charleston,James Island 19,State House of Representatives,115,REP,J Warren Sloane,566,382,161,0,23,0,0
Charleston,James Island 20,State House of Representatives,115,REP,J Warren Sloane,462,289,151,0,22,0,0
Charleston,Johns Island 1B,State House of Representatives,115,REP,J Warren Sloane,30,25,4,0,1,0,0
Charleston,Johns Island 3A,State House of Representatives,115,REP,J Warren Sloane,1726,1281,407,0,38,0,0
Charleston,Johns Island 3B,State House of Representatives,115,REP,J Warren Sloane,869,626,192,0,51,0,0
Charleston,Johns Island 4,State House of Representatives,115,REP,J Warren Sloane,455,314,107,0,34,0,0
Charleston,Failsafe,State House of Representatives,115,REP,J Warren Sloane,2,0,0,0,0,0,2
Charleston,Provisional,State House of Representatives,115,REP,J Warren Sloane,14,0,0,14,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,115,REP,J Warren Sloane,0,0,0,0,0,0,0
Charleston,Kiawah Island,State House of Representatives,115,DEM,DEM Spencer Wetmore,762,391,232,0,139,0,0
Charleston,Town of Seabrook,State House of Representatives,115,DEM,DEM Spencer Wetmore,867,419,352,0,96,0,0
Charleston,Folly Beach 1,State House of Representatives,115,DEM,DEM Spencer Wetmore,412,203,182,0,27,0,0
Charleston,Folly Beach 2,State House of Representatives,115,DEM,DEM Spencer Wetmore,511,256,211,0,44,0,0
Charleston,James Island 1A,State House of Representatives,115,DEM,DEM Spencer Wetmore,921,670,179,0,72,0,0
Charleston,James Island 1B,State House of Representatives,115,DEM,DEM Spencer Wetmore,45,34,5,0,6,0,0
Charleston,James Island 5A,State House of Representatives,115,DEM,DEM Spencer Wetmore,557,430,87,0,40,0,0
Charleston,James Island 5B,State House of Representatives,115,DEM,DEM Spencer Wetmore,269,196,45,0,28,0,0
Charleston,James Island 6,State House of Representatives,115,DEM,DEM Spencer Wetmore,753,554,140,0,59,0,0
Charleston,James Island 7,State House of Representatives,115,DEM,DEM Spencer Wetmore,856,654,123,0,79,0,0
Charleston,James Island 8A,State House of Representatives,115,DEM,DEM Spencer Wetmore,706,492,83,0,131,0,0
Charleston,James Island 8B,State House of Representatives,115,DEM,DEM Spencer Wetmore,756,543,159,0,54,0,0
Charleston,James Island 9,State House of Representatives,115,DEM,DEM Spencer Wetmore,595,453,102,0,40,0,0
Charleston,James Island 10,State House of Representatives,115,DEM,DEM Spencer Wetmore,640,470,128,0,42,0,0
Charleston,James Island 15,State House of Representatives,115,DEM,DEM Spencer Wetmore,684,428,219,0,37,0,0
Charleston,James Island 17,State House of Representatives,115,DEM,DEM Spencer Wetmore,195,139,42,0,14,0,0
Charleston,James Island 19,State House of Representatives,115,DEM,DEM Spencer Wetmore,709,460,182,0,67,0,0
Charleston,James Island 20,State House of Representatives,115,DEM,DEM Spencer Wetmore,668,482,156,0,30,0,0
Charleston,Johns Island 1B,State House of Representatives,115,DEM,DEM Spencer Wetmore,22,12,4,0,6,0,0
Charleston,Johns Island 3A,State House of Representatives,115,DEM,DEM Spencer Wetmore,1462,1107,273,0,82,0,0
Charleston,Johns Island 3B,State House of Representatives,115,DEM,DEM Spencer Wetmore,743,520,159,0,64,0,0
Charleston,Johns Island 4,State House of Representatives,115,DEM,DEM Spencer Wetmore,469,348,77,0,44,0,0
Charleston,Failsafe,State House of Representatives,115,DEM,DEM Spencer Wetmore,1,0,0,0,0,0,1
Charleston,Provisional,State House of Representatives,115,DEM,DEM Spencer Wetmore,24,0,0,24,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,115,DEM,DEM Spencer Wetmore,0,0,0,0,0,0,0
Charleston,Kiawah Island,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Town of Seabrook,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Folly Beach 1,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Folly Beach 2,State House of Representatives,115,NON,Write-In,1,1,0,0,0,0,0
Charleston,James Island 1A,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 1B,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 5A,State House of Representatives,115,NON,Write-In,1,1,0,0,0,0,0
Charleston,James Island 5B,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 6,State House of Representatives,115,NON,Write-In,1,0,1,0,0,0,0
Charleston,James Island 7,State House of Representatives,115,NON,Write-In,1,1,0,0,0,0,0
Charleston,James Island 8A,State House of Representatives,115,NON,Write-In,1,1,0,0,0,0,0
Charleston,James Island 8B,State House of Representatives,115,NON,Write-In,1,0,0,0,1,0,0
Charleston,James Island 9,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 10,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 15,State House of Representatives,115,NON,Write-In,1,0,1,0,0,0,0
Charleston,James Island 17,State House of Representatives,115,NON,Write-In,3,1,1,0,1,0,0
Charleston,James Island 19,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 20,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 1B,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 3A,State House of Representatives,115,NON,Write-In,1,1,0,0,0,0,0
Charleston,Johns Island 3B,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 4,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,115,NON,Write-In,0,0,0,0,0,0,0
Charleston,Edisto Island,State House of Representatives,116,REP,James Teeple,710,399,264,0,47,0,0
Charleston,Wadmalaw Island 1,State House of Representatives,116,REP,James Teeple,397,295,83,0,19,0,0
Charleston,Wadmalaw Island 2,State House of Representatives,116,REP,James Teeple,369,245,88,0,36,0,0
Charleston,Johns Island 1A,State House of Representatives,116,REP,James Teeple,990,740,204,0,46,0,0
Charleston,Johns Island 1B,State House of Representatives,116,REP,James Teeple,1072,781,256,0,35,0,0
Charleston,St. Pauls 1,State House of Representatives,116,REP,James Teeple,169,124,40,0,5,0,0
Charleston,St. Pauls 2A,State House of Representatives,116,REP,James Teeple,308,219,76,0,13,0,0
Charleston,St. Pauls 2B,State House of Representatives,116,REP,James Teeple,456,361,80,0,15,0,0
Charleston,St. Pauls 3,State House of Representatives,116,REP,James Teeple,1258,1011,190,0,57,0,0
Charleston,St. Pauls 4,State House of Representatives,116,REP,James Teeple,361,288,60,0,13,0,0
Charleston,St. Pauls 5,State House of Representatives,116,REP,James Teeple,408,296,97,0,15,0,0
Charleston,St. Pauls 6,State House of Representatives,116,REP,James Teeple,1194,949,187,0,58,0,0
Charleston,St. Andrews 27,State House of Representatives,116,REP,James Teeple,1423,1016,361,0,46,0,0
Charleston,St. Andrews 28,State House of Representatives,116,REP,James Teeple,1520,1102,379,0,39,0,0
Charleston,St. Andrews 29,State House of Representatives,116,REP,James Teeple,1220,828,324,0,68,0,0
Charleston,Failsafe,State House of Representatives,116,REP,James Teeple,1,0,0,0,0,0,1
Charleston,Provisional,State House of Representatives,116,REP,James Teeple,6,0,0,6,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,116,REP,James Teeple,0,0,0,0,0,0,0
Charleston,Edisto Island,State House of Representatives,116,DEM,DEM Charlie Murray,613,350,154,0,109,0,0
Charleston,Wadmalaw Island 1,State House of Representatives,116,DEM,DEM Charlie Murray,472,325,122,0,25,0,0
Charleston,Wadmalaw Island 2,State House of Representatives,116,DEM,DEM Charlie Murray,562,370,150,0,42,0,0
Charleston,Johns Island 1A,State House of Representatives,116,DEM,DEM Charlie Murray,613,466,89,0,58,0,0
Charleston,Johns Island 1B,State House of Representatives,116,DEM,DEM Charlie Murray,1095,740,245,0,110,0,0
Charleston,St. Pauls 1,State House of Representatives,116,DEM,DEM Charlie Murray,435,275,146,0,14,0,0
Charleston,St. Pauls 2A,State House of Representatives,116,DEM,DEM Charlie Murray,329,211,93,0,25,0,0
Charleston,St. Pauls 2B,State House of Representatives,116,DEM,DEM Charlie Murray,553,348,159,0,46,0,0
Charleston,St. Pauls 3,State House of Representatives,116,DEM,DEM Charlie Murray,576,443,80,0,53,0,0
Charleston,St. Pauls 4,State House of Representatives,116,DEM,DEM Charlie Murray,827,579,184,0,64,0,0
Charleston,St. Pauls 5,State House of Representatives,116,DEM,DEM Charlie Murray,361,232,94,0,35,0,0
Charleston,St. Pauls 6,State House of Representatives,116,DEM,DEM Charlie Murray,697,525,111,0,61,0,0
Charleston,St. Andrews 27,State House of Representatives,116,DEM,DEM Charlie Murray,1810,1307,393,0,110,0,0
Charleston,St. Andrews 28,State House of Representatives,116,DEM,DEM Charlie Murray,1467,1119,266,0,82,0,0
Charleston,St. Andrews 29,State House of Representatives,116,DEM,DEM Charlie Murray,1299,908,298,0,93,0,0
Charleston,Failsafe,State House of Representatives,116,DEM,DEM Charlie Murray,3,0,0,0,0,0,3
Charleston,Provisional,State House of Representatives,116,DEM,DEM Charlie Murray,13,0,0,13,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,116,DEM,DEM Charlie Murray,0,0,0,0,0,0,0
Charleston,Edisto Island,State House of Representatives,116,NON,Write-In,2,1,1,0,0,0,0
Charleston,Wadmalaw Island 1,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,Wadmalaw Island 2,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 1A,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 1B,State House of Representatives,116,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Pauls 1,State House of Representatives,116,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Pauls 2A,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 2B,State House of Representatives,116,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Pauls 3,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 4,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 5,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Pauls 6,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 27,State House of Representatives,116,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 28,State House of Representatives,116,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 29,State House of Representatives,116,NON,Write-In,3,1,2,0,0,0,0
Charleston,Failsafe,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,116,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 1B,State House of Representatives,119,REP,Brendan R Magee,153,104,45,0,4,0,0
Charleston,James Island 3,State House of Representatives,119,REP,Brendan R Magee,113,67,43,0,3,0,0
Charleston,James Island 22,State House of Representatives,119,REP,Brendan R Magee,509,358,118,0,33,0,0
Charleston,Johns Island 2,State House of Representatives,119,REP,Brendan R Magee,2591,1850,652,0,89,0,0
Charleston,Johns Island 3A,State House of Representatives,119,REP,Brendan R Magee,512,405,89,0,18,0,0
Charleston,Johns Island 4,State House of Representatives,119,REP,Brendan R Magee,10,10,0,0,0,0,0
Charleston,St. Andrews 1,State House of Representatives,119,REP,Brendan R Magee,161,109,45,0,7,0,0
Charleston,St. Andrews 2,State House of Representatives,119,REP,Brendan R Magee,298,194,94,0,10,0,0
Charleston,St. Andrews 4,State House of Representatives,119,REP,Brendan R Magee,268,184,74,0,10,0,0
Charleston,St. Andrews 5,State House of Representatives,119,REP,Brendan R Magee,462,290,134,0,38,0,0
Charleston,St. Andrews 6,State House of Representatives,119,REP,Brendan R Magee,479,302,150,0,27,0,0
Charleston,St. Andrews 7,State House of Representatives,119,REP,Brendan R Magee,629,402,202,0,25,0,0
Charleston,St. Andrews 11,State House of Representatives,119,REP,Brendan R Magee,336,229,85,0,22,0,0
Charleston,St. Andrews 12,State House of Representatives,119,REP,Brendan R Magee,361,245,87,0,29,0,0
Charleston,St. Andrews 13,State House of Representatives,119,REP,Brendan R Magee,346,218,119,0,9,0,0
Charleston,St. Andrews 14,State House of Representatives,119,REP,Brendan R Magee,405,248,137,0,20,0,0
Charleston,St. Andrews 16,State House of Representatives,119,REP,Brendan R Magee,394,250,134,0,10,0,0
Charleston,St. Andrews 17,State House of Representatives,119,REP,Brendan R Magee,621,443,153,0,25,0,0
Charleston,St. Andrews 20,State House of Representatives,119,REP,Brendan R Magee,235,168,57,0,10,0,0
Charleston,St. Andrews 21,State House of Representatives,119,REP,Brendan R Magee,237,126,101,0,10,0,0
Charleston,St. Andrews 24,State House of Representatives,119,REP,Brendan R Magee,262,172,77,0,13,0,0
Charleston,St. Andrews 25,State House of Representatives,119,REP,Brendan R Magee,341,241,77,0,23,0,0
Charleston,St. Andrews 26,State House of Representatives,119,REP,Brendan R Magee,431,343,80,0,8,0,0
Charleston,St. Andrews 30,State House of Representatives,119,REP,Brendan R Magee,605,424,148,0,33,0,0
Charleston,Failsafe,State House of Representatives,119,REP,Brendan R Magee,4,0,0,0,0,0,4
Charleston,Provisional,State House of Representatives,119,REP,Brendan R Magee,12,0,0,12,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,119,REP,Brendan R Magee,0,0,0,0,0,0,0
Charleston,James Island 1B,State House of Representatives,119,DEM,DEM Leon Stavrinakis,553,420,73,0,60,0,0
Charleston,James Island 3,State House of Representatives,119,DEM,DEM Leon Stavrinakis,505,325,121,0,59,0,0
Charleston,James Island 22,State House of Representatives,119,DEM,DEM Leon Stavrinakis,715,527,132,0,56,0,0
Charleston,Johns Island 2,State House of Representatives,119,DEM,DEM Leon Stavrinakis,2057,1576,346,0,135,0,0
Charleston,Johns Island 3A,State House of Representatives,119,DEM,DEM Leon Stavrinakis,338,272,49,0,17,0,0
Charleston,Johns Island 4,State House of Representatives,119,DEM,DEM Leon Stavrinakis,2,0,1,0,1,0,0
Charleston,St. Andrews 1,State House of Representatives,119,DEM,DEM Leon Stavrinakis,330,243,55,0,32,0,0
Charleston,St. Andrews 2,State House of Representatives,119,DEM,DEM Leon Stavrinakis,514,364,124,0,26,0,0
Charleston,St. Andrews 4,State House of Representatives,119,DEM,DEM Leon Stavrinakis,332,215,91,0,26,0,0
Charleston,St. Andrews 5,State House of Representatives,119,DEM,DEM Leon Stavrinakis,681,475,154,0,52,0,0
Charleston,St. Andrews 6,State House of Representatives,119,DEM,DEM Leon Stavrinakis,473,303,147,0,23,0,0
Charleston,St. Andrews 7,State House of Representatives,119,DEM,DEM Leon Stavrinakis,705,457,213,0,35,0,0
Charleston,St. Andrews 11,State House of Representatives,119,DEM,DEM Leon Stavrinakis,398,294,76,0,28,0,0
Charleston,St. Andrews 12,State House of Representatives,119,DEM,DEM Leon Stavrinakis,474,344,90,0,40,0,0
Charleston,St. Andrews 13,State House of Representatives,119,DEM,DEM Leon Stavrinakis,435,299,113,0,23,0,0
Charleston,St. Andrews 14,State House of Representatives,119,DEM,DEM Leon Stavrinakis,580,392,145,0,43,0,0
Charleston,St. Andrews 16,State House of Representatives,119,DEM,DEM Leon Stavrinakis,435,316,89,0,30,0,0
Charleston,St. Andrews 17,State House of Representatives,119,DEM,DEM Leon Stavrinakis,628,423,169,0,36,0,0
Charleston,St. Andrews 20,State House of Representatives,119,DEM,DEM Leon Stavrinakis,383,244,120,0,19,0,0
Charleston,St. Andrews 21,State House of Representatives,119,DEM,DEM Leon Stavrinakis,301,182,103,0,16,0,0
Charleston,St. Andrews 24,State House of Representatives,119,DEM,DEM Leon Stavrinakis,518,344,144,0,30,0,0
Charleston,St. Andrews 25,State House of Representatives,119,DEM,DEM Leon Stavrinakis,629,435,152,0,42,0,0
Charleston,St. Andrews 26,State House of Representatives,119,DEM,DEM Leon Stavrinakis,538,410,89,0,39,0,0
Charleston,St. Andrews 30,State House of Representatives,119,DEM,DEM Leon Stavrinakis,740,514,170,0,56,0,0
Charleston,Failsafe,State House of Representatives,119,DEM,DEM Leon Stavrinakis,1,0,0,0,0,0,1
Charleston,Provisional,State House of Representatives,119,DEM,DEM Leon Stavrinakis,15,0,0,15,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,119,DEM,DEM Leon Stavrinakis,0,0,0,0,0,0,0
Charleston,James Island 1B,State House of Representatives,119,NON,Write-In,3,2,1,0,0,0,0
Charleston,James Island 3,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,James Island 22,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 2,State House of Representatives,119,NON,Write-In,5,3,1,0,1,0,0
Charleston,Johns Island 3A,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,Johns Island 4,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 1,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 2,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 4,State House of Representatives,119,NON,Write-In,1,0,0,0,1,0,0
Charleston,St. Andrews 5,State House of Representatives,119,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 6,State House of Representatives,119,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 7,State House of Representatives,119,NON,Write-In,2,0,2,0,0,0,0
Charleston,St. Andrews 11,State House of Representatives,119,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 12,State House of Representatives,119,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 13,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 14,State House of Representatives,119,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 16,State House of Representatives,119,NON,Write-In,2,1,1,0,0,0,0
Charleston,St. Andrews 17,State House of Representatives,119,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 20,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 21,State House of Representatives,119,NON,Write-In,1,0,1,0,0,0,0
Charleston,St. Andrews 24,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,St. Andrews 25,State House of Representatives,119,NON,Write-In,1,1,0,0,0,0,0
Charleston,St. Andrews 26,State House of Representatives,119,NON,Write-In,2,2,0,0,0,0,0
Charleston,St. Andrews 30,State House of Representatives,119,NON,Write-In,5,1,4,0,0,0,0
Charleston,Failsafe,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,Provisional,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,Failsafe Provisional,State House of Representatives,119,NON,Write-In,0,0,0,0,0,0,0
Charleston,Awendaw,Solicitor, Circuit 9,REP,Scarlett A Wilson,670,388,254,0,28,0,0
Charleston,Christ Church,Solicitor, Circuit 9,REP,Scarlett A Wilson,478,265,182,0,31,0,0
Charleston,Isle Of Palms 1A,Solicitor, Circuit 9,REP,Scarlett A Wilson,590,215,334,0,41,0,0
Charleston,Isle of Palms 1B,Solicitor, Circuit 9,REP,Scarlett A Wilson,800,334,432,0,34,0,0
Charleston,Isle of Palms 1C,Solicitor, Circuit 9,REP,Scarlett A Wilson,1009,521,390,0,98,0,0
Charleston,Sullivans Island,Solicitor, Circuit 9,REP,Scarlett A Wilson,879,366,447,0,66,0,0
Charleston,McClellanville,Solicitor, Circuit 9,REP,Scarlett A Wilson,620,198,395,0,27,0,0
Charleston,Deer Park 1A,Solicitor, Circuit 9,REP,Scarlett A Wilson,294,126,153,0,15,0,0
Charleston,Deer Park 1B,Solicitor, Circuit 9,REP,Scarlett A Wilson,904,493,315,0,96,0,0
Charleston,Deer Park 2A,Solicitor, Circuit 9,REP,Scarlett A Wilson,750,369,331,0,50,0,0
Charleston,Deer Park 2B,Solicitor, Circuit 9,REP,Scarlett A Wilson,425,221,193,0,11,0,0
Charleston,Deer Park 2C,Solicitor, Circuit 9,REP,Scarlett A Wilson,334,195,121,0,18,0,0
Charleston,Deer Park 3,Solicitor, Circuit 9,REP,Scarlett A Wilson,437,194,221,0,22,0,0
Charleston,Lincolnville,Solicitor, Circuit 9,REP,Scarlett A Wilson,621,246,337,0,38,0,0
Charleston,Ladson,Solicitor, Circuit 9,REP,Scarlett A Wilson,824,408,348,0,68,0,0
Charleston,Edisto Island,Solicitor, Circuit 9,REP,Scarlett A Wilson,777,439,277,0,61,0,0
Charleston,Wadmalaw Island 1,Solicitor, Circuit 9,REP,Scarlett A Wilson,455,339,96,0,20,0,0
Charleston,Wadmalaw Island 2,Solicitor, Circuit 9,REP,Scarlett A Wilson,414,273,101,0,40,0,0
Charleston,Kiawah Island,Solicitor, Circuit 9,REP,Scarlett A Wilson,1089,547,383,0,159,0,0
Charleston,Town of Seabrook,Solicitor, Circuit 9,REP,Scarlett A Wilson,1208,617,503,0,88,0,0
Charleston,Folly Beach 1,Solicitor, Circuit 9,REP,Scarlett A Wilson,370,178,176,0,16,0,0
Charleston,Folly Beach 2,Solicitor, Circuit 9,REP,Scarlett A Wilson,500,304,166,0,30,0,0
Charleston,Charleston 1,Solicitor, Circuit 9,REP,Scarlett A Wilson,435,255,143,0,37,0,0
Charleston,Charleston 2,Solicitor, Circuit 9,REP,Scarlett A Wilson,469,277,153,0,39,0,0
