county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Berkeley,MONCKS CORNER 3,U.S. House,1,Bill Young,REP,11,3,0,0,0,1,7
Berkeley,MONCKS CORNER 4,U.S. House,1,Bill Young,REP,27,7,0,0,0,2,18
Berkeley,PIMLICO,U.S. House,1,Bill Young,REP,36,3,0,0,0,0,33
Berkeley,PINOPOLIS,U.S. House,1,Bill Young,REP,43,15,0,0,0,1,27
Berkeley,RUSSELLVILLE,U.S. House,1,Bill Young,REP,5,0,0,0,0,0,5
Berkeley,SANGAREE 1,U.S. House,1,Bill Young,REP,6,1,0,0,0,0,5
Berkeley,SANGAREE 2,U.S. House,1,Bill Young,REP,14,3,0,0,0,1,10
Berkeley,SANGAREE 3,U.S. House,1,Bill Young,REP,8,1,0,0,0,0,7
Berkeley,SHULERVILLE,U.S. House,1,Bill Young,REP,3,0,0,0,0,0,3
Berkeley,ST. STEPHEN 1,U.S. House,1,Bill Young,REP,7,1,0,0,0,0,6
Berkeley,ST. STEPHEN 2,U.S. House,1,Bill Young,REP,19,9,0,0,0,2,8
Berkeley,STRATFORD 1,U.S. House,1,Bill Young,REP,4,0,0,0,0,0,4
Berkeley,STRATFORD 2,U.S. House,1,Bill Young,REP,20,3,0,0,0,0,17
Berkeley,STRATFORD 3,U.S. House,1,Bill Young,REP,14,7,0,0,0,0,7
Berkeley,STRATFORD 4,U.S. House,1,Bill Young,REP,7,0,0,0,0,0,7
Berkeley,WASSAMASSAW 1,U.S. House,1,Bill Young,REP,14,8,0,0,0,0,6
Berkeley,WASSAMASSAW 2,U.S. House,1,Bill Young,REP,33,7,0,0,0,0,26
Berkeley,WESTVIEW 1,U.S. House,1,Bill Young,REP,18,4,0,0,0,5,9
Berkeley,WESTVIEW 2,U.S. House,1,Bill Young,REP,18,5,0,0,0,0,13
Berkeley,WESTVIEW 3,U.S. House,1,Bill Young,REP,28,8,0,0,0,3,17
Berkeley,BEVERLY HILLS,U.S. House,1,Bill Young,REP,4,0,0,0,0,0,4
Berkeley,HOWE HALL 1,U.S. House,1,Bill Young,REP,10,3,0,0,0,2,5
Berkeley,HOWE HALL 2,U.S. House,1,Bill Young,REP,9,2,0,0,0,1,6
Berkeley,LIBERTY HALL,U.S. House,1,Bill Young,REP,19,5,0,0,0,0,14
Berkeley,MEDWAY,U.S. House,1,Bill Young,REP,18,3,0,0,0,0,15
Berkeley,WHITESVILLE 1,U.S. House,1,Bill Young,REP,18,5,0,0,0,3,10
Berkeley,WHITESVILLE 2,U.S. House,1,Bill Young,REP,7,2,0,0,0,0,5
Berkeley,DANIEL ISLAND 3,U.S. House,1,Bill Young,REP,35,18,0,0,0,0,17
Berkeley,DANIEL ISLAND 4,U.S. House,1,Bill Young,REP,39,19,0,0,0,5,15
Berkeley,THE VILLAGE,U.S. House,1,Bill Young,REP,34,11,0,0,0,1,22
Berkeley,YELLOW HOUSE,U.S. House,1,Bill Young,REP,19,2,0,0,0,1,16
Berkeley,CANE BAY,U.S. House,1,Bill Young,REP,17,4,0,0,0,0,13
Berkeley,DISCOVERY,U.S. House,1,Bill Young,REP,8,0,0,0,0,0,8
Berkeley,FOX BANK,U.S. House,1,Bill Young,REP,21,2,0,0,0,1,18
Berkeley,HANAHAN 5,U.S. House,1,Bill Young,REP,29,13,0,0,0,2,14
Berkeley,MOULTRIE,U.S. House,1,Bill Young,REP,5,2,0,0,0,0,3
Berkeley,OLD 52,U.S. House,1,Bill Young,REP,13,1,0,0,0,0,12
Berkeley,ROYLE,U.S. House,1,Bill Young,REP,13,2,0,0,0,1,10
Berkeley,SEVENTY EIGHT,U.S. House,1,Bill Young,REP,9,3,0,0,0,0,6
Berkeley,STONE LAKE,U.S. House,1,Bill Young,REP,26,6,0,0,0,1,19
Berkeley,STRATFORD 5,U.S. House,1,Bill Young,REP,14,2,0,0,0,3,9
Berkeley,WESTVIEW 4,U.S. House,1,Bill Young,REP,23,3,0,0,0,0,20
Berkeley,FOSTER CREEK 1,U.S. House,1,Bill Young,REP,11,3,0,0,0,0,8
Berkeley,FOSTER CREEK 2,U.S. House,1,Bill Young,REP,31,12,0,0,0,1,18
Berkeley,FOSTER CREEK 3,U.S. House,1,Bill Young,REP,17,6,0,0,0,0,11
Berkeley,HARBOUR LAKE,U.S. House,1,Bill Young,REP,6,1,0,0,0,0,5
Berkeley,ST. JAMES,U.S. House,1,Bill Young,REP,17,2,0,0,0,0,15
Berkeley,SEDGEFIELD 1,U.S. House,1,Bill Young,REP,4,0,0,0,0,0,4
Berkeley,SEDGEFIELD 2,U.S. House,1,Bill Young,REP,4,1,0,0,0,0,3
Berkeley,TRAMWAY,U.S. House,1,Bill Young,REP,9,3,0,0,0,0,6
Berkeley,WEATHERSTONE,U.S. House,1,Bill Young,REP,21,3,0,0,0,0,18
Berkeley,CYPRESS,U.S. House,1,Bill Young,REP,8,1,0,0,0,3,4
Berkeley,NORTH CREEK,U.S. House,1,Bill Young,REP,17,4,0,0,0,3,10
Berkeley,BOULDER BLUFF,U.S. House,1,Bill Young,REP,7,2,0,0,0,0,5
Berkeley,BUSHY PARK,U.S. House,1,Bill Young,REP,1,1,0,0,0,0,0
Berkeley,CANE BAY EAST,U.S. House,1,Bill Young,REP,41,15,0,0,0,11,15
Berkeley,CANE BAY NORTH,U.S. House,1,Bill Young,REP,54,16,0,0,0,8,30
Berkeley,CANE BAY SOUTH,U.S. House,1,Bill Young,REP,18,6,0,0,0,0,12
Berkeley,COBBLESTONE,U.S. House,1,Bill Young,REP,12,0,0,0,0,1,11
Berkeley,FIFTY-TWO,U.S. House,1,Bill Young,REP,8,1,0,0,0,0,7
Berkeley,HORSESHOE,U.S. House,1,Bill Young,REP,6,2,0,0,0,0,4
Berkeley,LIVE OAK,U.S. House,1,Bill Young,REP,31,5,0,0,0,6,20
Berkeley,MACEDONIA 2,U.S. House,1,Bill Young,REP,2,1,0,0,0,1,0
Berkeley,NEXTON,U.S. House,1,Bill Young,REP,43,8,0,0,0,5,30
Berkeley,SEDGEFIELD 3,U.S. House,1,Bill Young,REP,3,1,0,0,0,0,2
Berkeley,WILDCAT TRAIL,U.S. House,1,Bill Young,REP,9,4,0,0,0,0,5
Berkeley,YEAMAN'S CLUB,U.S. House,1,Bill Young,REP,2,0,0,0,0,1,1
Berkeley,Failsafe,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Berkeley,Provisional,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,U.S. House,1,Bill Young,REP,0,0,0,0,0,0,0
Berkeley,ALVIN,State Senate,32,Ronnie A Sabb,DEM,78,8,0,0,0,3,67
Berkeley,EADYTOWN,State Senate,32,Ronnie A Sabb,DEM,32,10,0,0,0,2,20
Berkeley,RUSSELLVILLE,State Senate,32,Ronnie A Sabb,DEM,126,47,0,0,0,11,68
Berkeley,SHULERVILLE,State Senate,32,Ronnie A Sabb,DEM,27,9,0,0,0,0,18
Berkeley,ST. STEPHEN 1,State Senate,32,Ronnie A Sabb,DEM,102,55,0,0,0,9,38
Berkeley,ST. STEPHEN 2,State Senate,32,Ronnie A Sabb,DEM,62,32,0,0,0,0,30
Berkeley,MOULTRIE,State Senate,32,Ronnie A Sabb,DEM,80,25,0,0,0,16,39
Berkeley,Failsafe,State Senate,32,Ronnie A Sabb,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State Senate,32,Ronnie A Sabb,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State Senate,32,Ronnie A Sabb,DEM,0,0,0,0,0,0,0
Berkeley,ALVIN,State Senate,32,Prinscillia D Sumpter,DEM,15,3,0,0,0,0,12
Berkeley,EADYTOWN,State Senate,32,Prinscillia D Sumpter,DEM,16,3,0,0,0,2,11
Berkeley,RUSSELLVILLE,State Senate,32,Prinscillia D Sumpter,DEM,72,20,0,0,0,4,48
Berkeley,SHULERVILLE,State Senate,32,Prinscillia D Sumpter,DEM,8,0,0,0,0,0,8
Berkeley,ST. STEPHEN 1,State Senate,32,Prinscillia D Sumpter,DEM,60,25,0,0,0,3,32
Berkeley,ST. STEPHEN 2,State Senate,32,Prinscillia D Sumpter,DEM,38,20,0,0,0,0,18
Berkeley,MOULTRIE,State Senate,32,Prinscillia D Sumpter,DEM,78,15,0,0,0,12,51
Berkeley,Failsafe,State Senate,32,Prinscillia D Sumpter,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State Senate,32,Prinscillia D Sumpter,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State Senate,32,Prinscillia D Sumpter,DEM,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 1,State Senate,44,Brian Adams,REP,248,88,0,0,0,18,142
Berkeley,DANIEL ISLAND 2,State Senate,44,Brian Adams,REP,117,60,0,0,0,4,53
Berkeley,HANAHAN 1,State Senate,44,Brian Adams,REP,277,105,0,0,0,29,143
Berkeley,HANAHAN 2,State Senate,44,Brian Adams,REP,101,61,0,0,0,4,36
Berkeley,HANAHAN 3,State Senate,44,Brian Adams,REP,130,64,0,0,0,13,53
Berkeley,HANAHAN 4,State Senate,44,Brian Adams,REP,75,35,0,0,0,2,38
Berkeley,SANGAREE 1,State Senate,44,Brian Adams,REP,56,15,0,0,0,3,38
Berkeley,SANGAREE 2,State Senate,44,Brian Adams,REP,85,18,0,0,0,10,57
Berkeley,SANGAREE 3,State Senate,44,Brian Adams,REP,61,6,0,0,0,2,53
Berkeley,STRATFORD 2,State Senate,44,Brian Adams,REP,237,54,0,0,0,11,172
Berkeley,STRATFORD 3,State Senate,44,Brian Adams,REP,98,31,0,0,0,11,56
Berkeley,STRATFORD 4,State Senate,44,Brian Adams,REP,111,31,0,0,0,15,65
Berkeley,WESTVIEW 1,State Senate,44,Brian Adams,REP,176,38,0,0,0,13,125
Berkeley,WESTVIEW 2,State Senate,44,Brian Adams,REP,136,28,0,0,0,10,98
Berkeley,WESTVIEW 3,State Senate,44,Brian Adams,REP,155,38,0,0,0,18,99
Berkeley,HOWE HALL 2,State Senate,44,Brian Adams,REP,50,12,0,0,0,5,33
Berkeley,DANIEL ISLAND 3,State Senate,44,Brian Adams,REP,157,88,0,0,0,4,65
Berkeley,DANIEL ISLAND 4,State Senate,44,Brian Adams,REP,282,154,0,0,0,22,106
Berkeley,DISCOVERY,State Senate,44,Brian Adams,REP,70,7,0,0,0,6,57
Berkeley,HANAHAN 5,State Senate,44,Brian Adams,REP,187,80,0,0,0,13,94
Berkeley,ROYLE,State Senate,44,Brian Adams,REP,71,15,0,0,0,5,51
Berkeley,STONE LAKE,State Senate,44,Brian Adams,REP,99,28,0,0,0,9,62
Berkeley,WESTVIEW 4,State Senate,44,Brian Adams,REP,148,33,0,0,0,2,113
Berkeley,FOSTER CREEK 1,State Senate,44,Brian Adams,REP,98,28,0,0,0,7,63
Berkeley,FOSTER CREEK 2,State Senate,44,Brian Adams,REP,194,76,0,0,0,5,113
Berkeley,FOSTER CREEK 3,State Senate,44,Brian Adams,REP,118,31,0,0,0,9,78
Berkeley,HARBOUR LAKE,State Senate,44,Brian Adams,REP,44,14,0,0,0,3,27
Berkeley,ST. JAMES,State Senate,44,Brian Adams,REP,87,28,0,0,0,5,54
Berkeley,SEDGEFIELD 1,State Senate,44,Brian Adams,REP,71,18,0,0,0,2,51
Berkeley,YEAMAN'S CLUB,State Senate,44,Brian Adams,REP,12,3,0,0,0,6,3
Berkeley,Failsafe,State Senate,44,Brian Adams,REP,0,0,0,0,0,0,0
Berkeley,Provisional,State Senate,44,Brian Adams,REP,1,0,0,1,0,0,0
Berkeley,Failsafe Provisional,State Senate,44,Brian Adams,REP,0,0,0,0,0,0,0
Berkeley,DANIEL ISLAND 1,State Senate,44,Shawn Pinkston,REP,171,62,0,0,0,12,97
Berkeley,DANIEL ISLAND 2,State Senate,44,Shawn Pinkston,REP,94,42,0,0,0,8,44
Berkeley,HANAHAN 1,State Senate,44,Shawn Pinkston,REP,20,8,0,0,0,2,10
Berkeley,HANAHAN 2,State Senate,44,Shawn Pinkston,REP,5,4,0,0,0,0,1
Berkeley,HANAHAN 3,State Senate,44,Shawn Pinkston,REP,24,9,0,0,0,2,13
Berkeley,HANAHAN 4,State Senate,44,Shawn Pinkston,REP,12,7,0,0,0,1,4
Berkeley,SANGAREE 1,State Senate,44,Shawn Pinkston,REP,5,0,0,0,0,0,5
Berkeley,SANGAREE 2,State Senate,44,Shawn Pinkston,REP,2,1,0,0,0,0,1
Berkeley,SANGAREE 3,State Senate,44,Shawn Pinkston,REP,4,2,0,0,0,0,2
Berkeley,STRATFORD 2,State Senate,44,Shawn Pinkston,REP,17,1,0,0,0,0,16
Berkeley,STRATFORD 3,State Senate,44,Shawn Pinkston,REP,11,3,0,0,0,4,4
Berkeley,STRATFORD 4,State Senate,44,Shawn Pinkston,REP,7,1,0,0,0,2,4
Berkeley,WESTVIEW 1,State Senate,44,Shawn Pinkston,REP,13,0,0,0,0,3,10
Berkeley,WESTVIEW 2,State Senate,44,Shawn Pinkston,REP,10,3,0,0,0,0,7
Berkeley,WESTVIEW 3,State Senate,44,Shawn Pinkston,REP,14,0,0,0,0,3,11
Berkeley,HOWE HALL 2,State Senate,44,Shawn Pinkston,REP,4,1,0,0,0,2,1
Berkeley,DANIEL ISLAND 3,State Senate,44,Shawn Pinkston,REP,117,65,0,0,0,5,47
Berkeley,DANIEL ISLAND 4,State Senate,44,Shawn Pinkston,REP,140,69,0,0,0,7,64
Berkeley,DISCOVERY,State Senate,44,Shawn Pinkston,REP,6,0,0,0,0,3,3
Berkeley,HANAHAN 5,State Senate,44,Shawn Pinkston,REP,25,16,0,0,0,1,8
Berkeley,ROYLE,State Senate,44,Shawn Pinkston,REP,7,4,0,0,0,0,3
Berkeley,STONE LAKE,State Senate,44,Shawn Pinkston,REP,12,3,0,0,0,0,9
Berkeley,WESTVIEW 4,State Senate,44,Shawn Pinkston,REP,14,3,0,0,0,0,11
Berkeley,FOSTER CREEK 1,State Senate,44,Shawn Pinkston,REP,6,2,0,0,0,0,4
Berkeley,FOSTER CREEK 2,State Senate,44,Shawn Pinkston,REP,34,9,0,0,0,0,25
Berkeley,FOSTER CREEK 3,State Senate,44,Shawn Pinkston,REP,17,2,0,0,0,3,12
Berkeley,HARBOUR LAKE,State Senate,44,Shawn Pinkston,REP,3,2,0,0,0,0,1
Berkeley,ST. JAMES,State Senate,44,Shawn Pinkston,REP,15,0,0,0,0,0,15
Berkeley,SEDGEFIELD 1,State Senate,44,Shawn Pinkston,REP,9,0,0,0,0,0,9
Berkeley,YEAMAN'S CLUB,State Senate,44,Shawn Pinkston,REP,2,0,0,0,0,1,1
Berkeley,Failsafe,State Senate,44,Shawn Pinkston,REP,0,0,0,0,0,0,0
Berkeley,Provisional,State Senate,44,Shawn Pinkston,REP,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State Senate,44,Shawn Pinkston,REP,0,0,0,0,0,0,0
Berkeley,HOWE HALL 1,State House,15,Damian Daly,DEM,11,2,0,0,0,2,7
Berkeley,HOWE HALL 2,State House,15,Damian Daly,DEM,4,1,0,0,0,0,3
Berkeley,LIBERTY HALL,State House,15,Damian Daly,DEM,3,1,0,0,0,1,1
Berkeley,FOSTER CREEK 1,State House,15,Damian Daly,DEM,5,0,0,0,0,0,5
Berkeley,HARBOUR LAKE,State House,15,Damian Daly,DEM,6,0,0,0,0,0,6
Berkeley,ST. JAMES,State House,15,Damian Daly,DEM,4,2,0,0,0,0,2
Berkeley,SEDGEFIELD 1,State House,15,Damian Daly,DEM,3,0,0,0,0,0,3
Berkeley,SEDGEFIELD 3,State House,15,Damian Daly,DEM,5,2,0,0,0,0,3
Berkeley,Failsafe,State House,15,Damian Daly,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State House,15,Damian Daly,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,15,Damian Daly,DEM,0,0,0,0,0,0,0
Berkeley,HOWE HALL 1,State House,15,JA Moore,DEM,67,26,0,0,0,3,38
Berkeley,HOWE HALL 2,State House,15,JA Moore,DEM,31,6,0,0,0,2,23
Berkeley,LIBERTY HALL,State House,15,JA Moore,DEM,42,14,0,0,0,1,27
Berkeley,FOSTER CREEK 1,State House,15,JA Moore,DEM,8,2,0,0,0,0,6
Berkeley,HARBOUR LAKE,State House,15,JA Moore,DEM,40,17,0,0,0,1,22
Berkeley,ST. JAMES,State House,15,JA Moore,DEM,21,5,0,0,0,0,16
Berkeley,SEDGEFIELD 1,State House,15,JA Moore,DEM,51,13,0,0,0,3,35
Berkeley,SEDGEFIELD 3,State House,15,JA Moore,DEM,22,2,0,0,0,3,17
Berkeley,Failsafe,State House,15,JA Moore,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State House,15,JA Moore,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,15,JA Moore,DEM,0,0,0,0,0,0,0
Berkeley,BONNEAU,State House,102,Collin Holloway,DEM,2,0,0,0,0,0,2
Berkeley,CROSS,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Berkeley,EADYTOWN,State House,102,Collin Holloway,DEM,3,1,0,0,0,2,0
Berkeley,HILTON CROSS RD,State House,102,Collin Holloway,DEM,6,0,0,0,0,0,6
Berkeley,LEBANON,State House,102,Collin Holloway,DEM,7,1,0,0,0,0,6
Berkeley,RUSSELLVILLE,State House,102,Collin Holloway,DEM,13,3,0,0,0,1,9
Berkeley,ST. STEPHEN 1,State House,102,Collin Holloway,DEM,16,4,0,0,0,1,11
Berkeley,ST. STEPHEN 2,State House,102,Collin Holloway,DEM,5,1,0,0,0,0,4
Berkeley,WASSAMASSAW 1,State House,102,Collin Holloway,DEM,8,3,0,0,0,0,5
Berkeley,WASSAMASSAW 2,State House,102,Collin Holloway,DEM,14,1,0,0,0,0,13
Berkeley,CANE BAY,State House,102,Collin Holloway,DEM,24,3,0,0,0,0,21
Berkeley,MOULTRIE,State House,102,Collin Holloway,DEM,3,0,0,0,0,0,3
Berkeley,WEATHERSTONE,State House,102,Collin Holloway,DEM,15,0,0,0,0,0,15
Berkeley,WILDCAT TRAIL,State House,102,Collin Holloway,DEM,10,2,0,0,0,0,8
Berkeley,Failsafe,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,102,Collin Holloway,DEM,0,0,0,0,0,0,0
Berkeley,BONNEAU,State House,102,Joe Jefferson,DEM,55,33,0,0,0,0,22
Berkeley,CROSS,State House,102,Joe Jefferson,DEM,50,11,0,0,0,8,31
Berkeley,EADYTOWN,State House,102,Joe Jefferson,DEM,57,16,0,0,0,2,39
Berkeley,HILTON CROSS RD,State House,102,Joe Jefferson,DEM,106,16,0,0,0,4,86
Berkeley,LEBANON,State House,102,Joe Jefferson,DEM,13,2,0,0,0,0,11
Berkeley,RUSSELLVILLE,State House,102,Joe Jefferson,DEM,196,74,0,0,0,14,108
Berkeley,ST. STEPHEN 1,State House,102,Joe Jefferson,DEM,153,82,0,0,0,11,60
Berkeley,ST. STEPHEN 2,State House,102,Joe Jefferson,DEM,46,31,0,0,0,0,15
Berkeley,WASSAMASSAW 1,State House,102,Joe Jefferson,DEM,66,26,0,0,0,8,32
Berkeley,WASSAMASSAW 2,State House,102,Joe Jefferson,DEM,60,14,0,0,0,6,40
Berkeley,CANE BAY,State House,102,Joe Jefferson,DEM,52,14,0,0,0,6,32
Berkeley,MOULTRIE,State House,102,Joe Jefferson,DEM,179,45,0,0,0,32,102
Berkeley,WEATHERSTONE,State House,102,Joe Jefferson,DEM,22,1,0,0,0,0,21
Berkeley,WILDCAT TRAIL,State House,102,Joe Jefferson,DEM,27,6,0,0,0,6,15
Berkeley,Failsafe,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Berkeley,Provisional,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,102,Joe Jefferson,DEM,0,0,0,0,0,0,0
Berkeley,BONNEAU,State House,102,Ralph Elsey,REP,15,0,0,0,0,0,15
Berkeley,CROSS,State House,102,Ralph Elsey,REP,33,5,0,0,0,5,23
Berkeley,EADYTOWN,State House,102,Ralph Elsey,REP,4,1,0,0,0,0,3
Berkeley,HILTON CROSS RD,State House,102,Ralph Elsey,REP,69,10,0,0,0,3,56
Berkeley,LEBANON,State House,102,Ralph Elsey,REP,68,6,0,0,0,3,59
Berkeley,RUSSELLVILLE,State House,102,Ralph Elsey,REP,19,9,0,0,0,1,9
Berkeley,ST. STEPHEN 1,State House,102,Ralph Elsey,REP,27,9,0,0,0,1,17
Berkeley,ST. STEPHEN 2,State House,102,Ralph Elsey,REP,26,11,0,0,0,0,15
Berkeley,WASSAMASSAW 1,State House,102,Ralph Elsey,REP,43,15,0,0,0,0,28
Berkeley,WASSAMASSAW 2,State House,102,Ralph Elsey,REP,117,15,0,0,0,5,97
Berkeley,CANE BAY,State House,102,Ralph Elsey,REP,55,13,0,0,0,0,42
Berkeley,MOULTRIE,State House,102,Ralph Elsey,REP,14,2,0,0,0,0,12
Berkeley,WEATHERSTONE,State House,102,Ralph Elsey,REP,51,3,0,0,0,1,47
Berkeley,WILDCAT TRAIL,State House,102,Ralph Elsey,REP,22,10,0,0,0,3,9
Berkeley,Failsafe,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Berkeley,Provisional,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,102,Ralph Elsey,REP,0,0,0,0,0,0,0
Berkeley,BONNEAU,State House,102,Harriet Holman,REP,10,4,0,0,0,0,6
Berkeley,CROSS,State House,102,Harriet Holman,REP,52,5,0,0,0,2,45
Berkeley,EADYTOWN,State House,102,Harriet Holman,REP,15,2,0,0,0,0,13
Berkeley,HILTON CROSS RD,State House,102,Harriet Holman,REP,15,4,0,0,0,3,8
Berkeley,LEBANON,State House,102,Harriet Holman,REP,43,2,0,0,0,1,40
Berkeley,RUSSELLVILLE,State House,102,Harriet Holman,REP,17,10,0,0,0,0,7
Berkeley,ST. STEPHEN 1,State House,102,Harriet Holman,REP,12,4,0,0,0,0,8
Berkeley,ST. STEPHEN 2,State House,102,Harriet Holman,REP,10,5,0,0,0,1,4
Berkeley,WASSAMASSAW 1,State House,102,Harriet Holman,REP,12,5,0,0,0,0,7
Berkeley,WASSAMASSAW 2,State House,102,Harriet Holman,REP,105,22,0,0,0,5,78
Berkeley,CANE BAY,State House,102,Harriet Holman,REP,93,22,0,0,0,2,69
Berkeley,MOULTRIE,State House,102,Harriet Holman,REP,20,3,0,0,0,2,15
Berkeley,WEATHERSTONE,State House,102,Harriet Holman,REP,36,2,0,0,0,1,33
Berkeley,WILDCAT TRAIL,State House,102,Harriet Holman,REP,53,6,0,0,0,2,45
Berkeley,Failsafe,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Berkeley,Provisional,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Berkeley,Failsafe Provisional,State House,102,Harriet Holman,REP,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,U.S. House,3,Bryon L Best,DEM,22,7,0,0,0,1,14
Edgefield,Edgefield No.2,U.S. House,3,Bryon L Best,DEM,46,21,0,0,0,0,25
Edgefield,Johnston No.1,U.S. House,3,Bryon L Best,DEM,57,8,0,0,0,6,43
Edgefield,Johnston No.2,U.S. House,3,Bryon L Best,DEM,52,10,0,0,0,7,35
Edgefield,Trenton No.1,U.S. House,3,Bryon L Best,DEM,41,20,0,0,0,4,17
Edgefield,Merriweather No.1,U.S. House,3,Bryon L Best,DEM,19,6,0,0,0,4,9
Edgefield,Westside,U.S. House,3,Bryon L Best,DEM,3,1,0,0,0,1,1
Edgefield,Harmony,U.S. House,3,Bryon L Best,DEM,20,9,0,0,0,1,10
Edgefield,North Side,U.S. House,3,Bryon L Best,DEM,33,11,0,0,0,0,22
Edgefield,Brunson,U.S. House,3,Bryon L Best,DEM,36,15,0,0,0,2,19
Edgefield,Merriweather No.2,U.S. House,3,Bryon L Best,DEM,34,10,0,0,0,2,22
Edgefield,Trenton No.2,U.S. House,3,Bryon L Best,DEM,92,25,0,0,0,5,62
Edgefield,Failsafe,U.S. House,3,Bryon L Best,DEM,0,0,0,0,0,0,0
Edgefield,Provisional,U.S. House,3,Bryon L Best,DEM,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,U.S. House,3,Bryon L Best,DEM,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,U.S. House,3,Frances Guldner,DEM,14,3,0,0,0,0,11
Edgefield,Edgefield No.2,U.S. House,3,Frances Guldner,DEM,15,10,0,0,0,0,5
Edgefield,Johnston No.1,U.S. House,3,Frances Guldner,DEM,9,1,0,0,0,3,5
Edgefield,Johnston No.2,U.S. House,3,Frances Guldner,DEM,14,2,0,0,0,4,8
Edgefield,Trenton No.1,U.S. House,3,Frances Guldner,DEM,7,3,0,0,0,3,1
Edgefield,Merriweather No.1,U.S. House,3,Frances Guldner,DEM,16,4,0,0,0,4,8
Edgefield,Westside,U.S. House,3,Frances Guldner,DEM,2,1,0,0,0,1,0
Edgefield,Harmony,U.S. House,3,Frances Guldner,DEM,5,4,0,0,0,0,1
Edgefield,North Side,U.S. House,3,Frances Guldner,DEM,2,1,0,0,0,0,1
Edgefield,Brunson,U.S. House,3,Frances Guldner,DEM,4,1,0,0,0,0,3
Edgefield,Merriweather No.2,U.S. House,3,Frances Guldner,DEM,10,5,0,0,0,1,4
Edgefield,Trenton No.2,U.S. House,3,Frances Guldner,DEM,35,15,0,0,0,0,20
Edgefield,Failsafe,U.S. House,3,Frances Guldner,DEM,0,0,0,0,0,0,0
Edgefield,Provisional,U.S. House,3,Frances Guldner,DEM,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,U.S. House,3,Frances Guldner,DEM,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,U.S. House,3,Sheri Biggs,REP,52,14,0,0,0,0,38
Edgefield,Edgefield No.2,U.S. House,3,Sheri Biggs,REP,60,18,0,0,0,1,41
Edgefield,Johnston No.1,U.S. House,3,Sheri Biggs,REP,24,4,0,0,0,0,20
Edgefield,Johnston No.2,U.S. House,3,Sheri Biggs,REP,66,10,0,0,0,0,56
Edgefield,Trenton No.1,U.S. House,3,Sheri Biggs,REP,21,4,0,0,0,0,17
Edgefield,Merriweather No.1,U.S. House,3,Sheri Biggs,REP,132,21,0,0,0,5,106
Edgefield,Westside,U.S. House,3,Sheri Biggs,REP,103,13,0,0,0,1,89
Edgefield,Harmony,U.S. House,3,Sheri Biggs,REP,96,17,0,0,0,4,75
Edgefield,North Side,U.S. House,3,Sheri Biggs,REP,21,4,0,0,0,1,16
Edgefield,Brunson,U.S. House,3,Sheri Biggs,REP,8,0,0,0,0,0,8
Edgefield,Merriweather No.2,U.S. House,3,Sheri Biggs,REP,187,38,0,0,0,7,142
Edgefield,Trenton No.2,U.S. House,3,Sheri Biggs,REP,20,2,0,0,0,0,18
Edgefield,Failsafe,U.S. House,3,Sheri Biggs,REP,0,0,0,0,0,0,0
Edgefield,Provisional,U.S. House,3,Sheri Biggs,REP,0,0,0,0,0,0,0
Edgefield,Failsafe Provisional,U.S. House,3,Sheri Biggs,REP,0,0,0,0,0,0,0
Edgefield,Edgefield No.1,U.S. House,3,Kevin Bishop,REP,6,1,0,0,0,0,5
Edgefield,Edgefield No.2,U.S. House,3,Kevin Bishop,REP,4,1,0,0,0,0,3
Edgefield,Johnston No.1,U.S. House,3,Kevin Bishop,REP,9,1,0,0,0,0,8
Edgefield,Johnston No.2,U.S. House,3,Kevin Bishop,REP,11,0,0,0,0,0,11
