county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Kershaw,Buffalo,President,,DEM Kamala D Harris,DEM,158,61,0,0,0,8,89
Kershaw,Camden No. 1,President,,DEM Kamala D Harris,DEM,641,435,0,0,0,13,193
Kershaw,Camden No. 2 & 3,President,,DEM Kamala D Harris,DEM,111,76,0,0,0,4,31
Kershaw,Hobkirk'S Hill,President,,DEM Kamala D Harris,DEM,524,367,0,0,0,21,136
Kershaw,Camden No. 5,President,,DEM Kamala D Harris,DEM,261,187,0,0,0,15,59
Kershaw,Camden No. 5-A,President,,DEM Kamala D Harris,DEM,205,103,0,0,0,10,92
Kershaw,Camden No. 6,President,,DEM Kamala D Harris,DEM,248,162,0,0,0,7,79
Kershaw,Cassatt,President,,DEM Kamala D Harris,DEM,251,154,0,0,0,2,95
Kershaw,Charlotte Thompson,President,,DEM Kamala D Harris,DEM,483,359,0,0,0,25,99
Kershaw,Doby'S Mill,President,,DEM Kamala D Harris,DEM,501,300,0,0,0,14,187
Kershaw,Elgin No. 1,President,,DEM Kamala D Harris,DEM,796,485,0,0,0,41,270
Kershaw,Elgin No. 2,President,,DEM Kamala D Harris,DEM,477,264,0,0,0,22,191
Kershaw,Elgin No. 3,President,,DEM Kamala D Harris,DEM,436,282,0,0,0,14,140
Kershaw,Elgin No. 4,President,,DEM Kamala D Harris,DEM,515,281,0,0,0,20,214
Kershaw,Elgin No. 5,President,,DEM Kamala D Harris,DEM,460,238,0,0,0,20,202
Kershaw,Elgin No. 6,President,,DEM Kamala D Harris,DEM,463,248,0,0,0,12,203
Kershaw,Liberty Hill,President,,DEM Kamala D Harris,DEM,101,57,0,0,0,0,44
Kershaw,Lugoff No. 1,President,,DEM Kamala D Harris,DEM,314,167,0,0,0,21,126
Kershaw,Lugoff No. 2,President,,DEM Kamala D Harris,DEM,437,277,0,0,0,22,138
Kershaw,Lugoff No. 3,President,,DEM Kamala D Harris,DEM,342,189,0,0,0,26,127
Kershaw,Lugoff No. 4,President,,DEM Kamala D Harris,DEM,343,225,0,0,0,23,95
Kershaw,Malvern Hill,President,,DEM Kamala D Harris,DEM,363,221,0,0,0,17,125
Kershaw,Rabon'S X Roads,President,,DEM Kamala D Harris,DEM,359,243,0,0,0,23,93
Kershaw,Riverdale,President,,DEM Kamala D Harris,DEM,328,191,0,0,0,16,121
Kershaw,Salt Pond,President,,DEM Kamala D Harris,DEM,272,161,0,0,0,10,101
Kershaw,Shaylor'S Hill,President,,DEM Kamala D Harris,DEM,272,206,0,0,0,12,54
Kershaw,Springdale,President,,DEM Kamala D Harris,DEM,756,501,0,0,0,36,219
Kershaw,Westville,President,,DEM Kamala D Harris,DEM,271,175,0,0,0,7,89
Kershaw,Whites Gardens,President,,DEM Kamala D Harris,DEM,383,249,0,0,0,23,111
Kershaw,Failsafe,President,,DEM Kamala D Harris,DEM,5,0,0,0,5,0,0
Kershaw,Provisional,President,,DEM Kamala D Harris,DEM,19,0,0,19,0,0,0
Kershaw,Failsafe Provisional,President,,DEM Kamala D Harris,DEM,0,0,0,0,0,0,0
Kershaw,Airport,President,,Claudia De La Cruz,WRK,1,0,0,0,0,0,1
Kershaw,Antioch,President,,Claudia De La Cruz,WRK,1,0,0,0,0,0,1
Kershaw,Bethune,President,,Claudia De La Cruz,WRK,2,0,0,0,0,0,2
Kershaw,Buffalo,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Camden No. 1,President,,Claudia De La Cruz,WRK,2,1,0,0,0,0,1
Kershaw,Camden No. 2 & 3,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Hobkirk'S Hill,President,,Claudia De La Cruz,WRK,1,1,0,0,0,0,0
Kershaw,Camden No. 5,President,,Claudia De La Cruz,WRK,2,2,0,0,0,0,0
Kershaw,Camden No. 5-A,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Camden No. 6,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Cassatt,President,,Claudia De La Cruz,WRK,2,0,0,0,0,0,2
Kershaw,Charlotte Thompson,President,,Claudia De La Cruz,WRK,3,2,0,0,0,0,1
Kershaw,Doby'S Mill,President,,Claudia De La Cruz,WRK,2,2,0,0,0,0,0
Kershaw,Elgin No. 1,President,,Claudia De La Cruz,WRK,2,1,0,0,0,0,1
Kershaw,Elgin No. 2,President,,Claudia De La Cruz,WRK,2,1,0,0,0,0,1
Kershaw,Elgin No. 3,President,,Claudia De La Cruz,WRK,2,0,0,0,0,0,2
Kershaw,Elgin No. 4,President,,Claudia De La Cruz,WRK,3,3,0,0,0,0,0
Kershaw,Elgin No. 5,President,,Claudia De La Cruz,WRK,1,1,0,0,0,0,0
Kershaw,Elgin No. 6,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Liberty Hill,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Lugoff No. 1,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Lugoff No. 2,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Lugoff No. 3,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Lugoff No. 4,President,,Claudia De La Cruz,WRK,3,1,0,0,0,0,2
Kershaw,Malvern Hill,President,,Claudia De La Cruz,WRK,1,0,0,0,0,0,1
Kershaw,Rabon'S X Roads,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Riverdale,President,,Claudia De La Cruz,WRK,3,2,0,0,0,0,1
Kershaw,Salt Pond,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Shaylor'S Hill,President,,Claudia De La Cruz,WRK,1,1,0,0,0,0,0
Kershaw,Springdale,President,,Claudia De La Cruz,WRK,1,0,0,0,0,0,1
Kershaw,Westville,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Whites Gardens,President,,Claudia De La Cruz,WRK,2,1,0,0,0,0,1
Kershaw,Failsafe,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Provisional,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Failsafe Provisional,President,,Claudia De La Cruz,WRK,0,0,0,0,0,0,0
Kershaw,Airport,U.S. House,5,Ralph W Norman,REP,532,362,0,0,0,14,156
Kershaw,Antioch,U.S. House,5,Ralph W Norman,REP,422,214,0,0,0,6,202
Kershaw,Bethune,U.S. House,5,Ralph W Norman,REP,512,154,0,0,0,3,355
Kershaw,Buffalo,U.S. House,5,Ralph W Norman,REP,896,326,0,0,0,8,562
Kershaw,Camden No. 1,U.S. House,5,Ralph W Norman,REP,563,425,0,0,0,15,123
Kershaw,Camden No. 2 & 3,U.S. House,5,Ralph W Norman,REP,154,118,0,0,0,4,32
Kershaw,Hobkirk'S Hill,U.S. House,5,Ralph W Norman,REP,817,592,0,0,0,22,203
Kershaw,Camden No. 5,U.S. House,5,Ralph W Norman,REP,455,317,0,0,0,15,123
Kershaw,Camden No. 5-A,U.S. House,5,Ralph W Norman,REP,158,95,0,0,0,1,62
Kershaw,Camden No. 6,U.S. House,5,Ralph W Norman,REP,374,237,0,0,0,7,130
Kershaw,Cassatt,U.S. House,5,Ralph W Norman,REP,793,413,0,0,0,10,370
Kershaw,Charlotte Thompson,U.S. House,5,Ralph W Norman,REP,692,515,0,0,0,17,160
Kershaw,Doby'S Mill,U.S. House,5,Ralph W Norman,REP,976,478,0,0,0,20,478
Kershaw,Elgin No. 1,U.S. House,5,Ralph W Norman,REP,1156,612,0,0,0,30,514
Kershaw,Elgin No. 2,U.S. House,5,Ralph W Norman,REP,811,416,0,0,0,14,381
Kershaw,Elgin No. 3,U.S. House,5,Ralph W Norman,REP,619,353,0,0,0,18,248
Kershaw,Elgin No. 4,U.S. House,5,Ralph W Norman,REP,899,428,0,0,0,20,451
Kershaw,Elgin No. 5,U.S. House,5,Ralph W Norman,REP,702,312,0,0,0,16,374
Kershaw,Elgin No. 6,U.S. House,5,Ralph W Norman,REP,491,224,0,0,0,12,255
Kershaw,Liberty Hill,U.S. House,5,Ralph W Norman,REP,375,204,0,0,0,9,162
Kershaw,Lugoff No. 1,U.S. House,5,Ralph W Norman,REP,599,379,0,0,0,13,207
Kershaw,Lugoff No. 2,U.S. House,5,Ralph W Norman,REP,927,520,0,0,0,20,387
Kershaw,Lugoff No. 3,U.S. House,5,Ralph W Norman,REP,863,457,0,0,0,21,385
Kershaw,Lugoff No. 4,U.S. House,5,Ralph W Norman,REP,846,520,0,0,0,24,302
Kershaw,Malvern Hill,U.S. House,5,Ralph W Norman,REP,552,331,0,0,0,14,207
Kershaw,Rabon'S X Roads,U.S. House,5,Ralph W Norman,REP,1253,713,0,0,0,34,506
Kershaw,Riverdale,U.S. House,5,Ralph W Norman,REP,105,65,0,0,0,7,33
Kershaw,Salt Pond,U.S. House,5,Ralph W Norman,REP,760,416,0,0,0,11,333
Kershaw,Shaylor'S Hill,U.S. House,5,Ralph W Norman,REP,467,324,0,0,0,18,125
Kershaw,Springdale,U.S. House,5,Ralph W Norman,REP,932,598,0,0,0,24,310
Kershaw,Westville,U.S. House,5,Ralph W Norman,REP,920,441,0,0,0,10,469
Kershaw,Whites Gardens,U.S. House,5,Ralph W Norman,REP,812,543,0,0,0,16,253
Kershaw,Failsafe,U.S. House,5,Ralph W Norman,REP,6,0,0,0,6,0,0
Kershaw,Provisional,U.S. House,5,Ralph W Norman,REP,28,0,0,28,0,0,0
Kershaw,Failsafe Provisional,U.S. House,5,Ralph W Norman,REP,0,0,0,0,0,0,0
Kershaw,Airport,U.S. House,5,DEM Evangeline Hundley,DEM,252,167,0,0,0,9,76
Kershaw,Antioch,U.S. House,5,DEM Evangeline Hundley,DEM,173,101,0,0,0,2,70
Kershaw,Bethune,U.S. House,5,DEM Evangeline Hundley,DEM,254,96,0,0,0,6,152
Kershaw,Buffalo,U.S. House,5,DEM Evangeline Hundley,DEM,145,56,0,0,0,8,81
Kershaw,Camden No. 1,U.S. House,5,DEM Evangeline Hundley,DEM,596,401,0,0,0,12,183
Kershaw,Camden No. 2 & 3,U.S. House,5,DEM Evangeline Hundley,DEM,98,65,0,0,0,3,30
Kershaw,Hobkirk'S Hill,U.S. House,5,DEM Evangeline Hundley,DEM,445,314,0,0,0,20,111
Kershaw,Camden No. 5,U.S. House,5,DEM Evangeline Hundley,DEM,226,157,0,0,0,11,58
Kershaw,Camden No. 5-A,U.S. House,5,DEM Evangeline Hundley,DEM,190,95,0,0,0,10,85
Kershaw,Camden No. 6,U.S. House,5,DEM Evangeline Hundley,DEM,225,150,0,0,0,7,68
Kershaw,Cassatt,U.S. House,5,DEM Evangeline Hundley,DEM,234,138,0,0,0,2,94
Kershaw,Charlotte Thompson,U.S. House,5,DEM Evangeline Hundley,DEM,447,334,0,0,0,24,89
Kershaw,Doby'S Mill,U.S. House,5,DEM Evangeline Hundley,DEM,473,280,0,0,0,12,181
Kershaw,Elgin No. 1,U.S. House,5,DEM Evangeline Hundley,DEM,723,447,0,0,0,35,241
Kershaw,Elgin No. 2,U.S. House,5,DEM Evangeline Hundley,DEM,439,238,0,0,0,20,181
Kershaw,Elgin No. 3,U.S. House,5,DEM Evangeline Hundley,DEM,399,262,0,0,0,13,124
Kershaw,Elgin No. 4,U.S. House,5,DEM Evangeline Hundley,DEM,480,264,0,0,0,19,197
Kershaw,Elgin No. 5,U.S. House,5,DEM Evangeline Hundley,DEM,427,222,0,0,0,19,186
Kershaw,Elgin No. 6,U.S. House,5,DEM Evangeline Hundley,DEM,443,239,0,0,0,13,191
Kershaw,Liberty Hill,U.S. House,5,DEM Evangeline Hundley,DEM,82,47,0,0,0,0,35
Kershaw,Lugoff No. 1,U.S. House,5,DEM Evangeline Hundley,DEM,297,158,0,0,0,21,118
Kershaw,Lugoff No. 2,U.S. House,5,DEM Evangeline Hundley,DEM,402,251,0,0,0,19,132
Kershaw,Lugoff No. 3,U.S. House,5,DEM Evangeline Hundley,DEM,310,166,0,0,0,24,120
Kershaw,Lugoff No. 4,U.S. House,5,DEM Evangeline Hundley,DEM,312,210,0,0,0,18,84
Kershaw,Malvern Hill,U.S. House,5,DEM Evangeline Hundley,DEM,338,205,0,0,0,18,115
Kershaw,Rabon'S X Roads,U.S. House,5,DEM Evangeline Hundley,DEM,330,218,0,0,0,21,91
Kershaw,Riverdale,U.S. House,5,DEM Evangeline Hundley,DEM,302,176,0,0,0,16,110
Kershaw,Salt Pond,U.S. House,5,DEM Evangeline Hundley,DEM,255,150,0,0,0,9,96
Kershaw,Shaylor'S Hill,U.S. House,5,DEM Evangeline Hundley,DEM,237,184,0,0,0,10,43
Kershaw,Springdale,U.S. House,5,DEM Evangeline Hundley,DEM,687,459,0,0,0,34,194
Kershaw,Westville,U.S. House,5,DEM Evangeline Hundley,DEM,253,161,0,0,0,6,86
Kershaw,Whites Gardens,U.S. House,5,DEM Evangeline Hundley,DEM,348,227,0,0,0,19,102
Kershaw,Failsafe,U.S. House,5,DEM Evangeline Hundley,DEM,5,0,0,0,5,0,0
Kershaw,Provisional,U.S. House,5,DEM Evangeline Hundley,DEM,18,0,0,18,0,0,0
Kershaw,Failsafe Provisional,U.S. House,5,DEM Evangeline Hundley,DEM,0,0,0,0,0,0,0
Kershaw,Airport,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Antioch,U.S. House,5,Write-In,NON,4,1,0,0,0,0,3
Kershaw,Bethune,U.S. House,5,Write-In,NON,4,3,0,0,0,0,1
Kershaw,Buffalo,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Camden No. 1,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Camden No. 2 & 3,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Hobkirk'S Hill,U.S. House,5,Write-In,NON,6,4,0,0,0,0,2
Kershaw,Camden No. 5,U.S. House,5,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Camden No. 5-A,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Camden No. 6,U.S. House,5,Write-In,NON,3,1,0,0,0,0,2
Kershaw,Cassatt,U.S. House,5,Write-In,NON,3,1,0,0,0,0,2
Kershaw,Charlotte Thompson,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Doby'S Mill,U.S. House,5,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Elgin No. 1,U.S. House,5,Write-In,NON,3,2,0,0,0,0,1
Kershaw,Elgin No. 2,U.S. House,5,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Elgin No. 3,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Elgin No. 4,U.S. House,5,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Elgin No. 5,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Elgin No. 6,U.S. House,5,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Liberty Hill,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Lugoff No. 1,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Lugoff No. 2,U.S. House,5,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Lugoff No. 3,U.S. House,5,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Lugoff No. 4,U.S. House,5,Write-In,NON,2,0,0,0,0,0,2
Kershaw,Malvern Hill,U.S. House,5,Write-In,NON,1,0,0,0,0,1,0
Kershaw,Rabon'S X Roads,U.S. House,5,Write-In,NON,3,0,0,0,0,0,3
Kershaw,Riverdale,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Salt Pond,U.S. House,5,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Shaylor'S Hill,U.S. House,5,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Springdale,U.S. House,5,Write-In,NON,4,1,0,0,0,0,3
Kershaw,Westville,U.S. House,5,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Whites Gardens,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Failsafe,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Provisional,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Failsafe Provisional,U.S. House,5,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Buffalo,State Senate,27,Allen Blackmon,REP,908,331,0,0,0,8,569
Kershaw,Camden No. 5,State Senate,27,Allen Blackmon,REP,470,325,0,0,0,16,129
Kershaw,Camden No. 5-A,State Senate,27,Allen Blackmon,REP,160,96,0,0,0,1,63
Kershaw,Elgin No. 2,State Senate,27,Allen Blackmon,REP,814,412,0,0,0,14,388
Kershaw,Elgin No. 4,State Senate,27,Allen Blackmon,REP,927,432,0,0,0,22,473
Kershaw,Liberty Hill,State Senate,27,Allen Blackmon,REP,384,215,0,0,0,9,160
Kershaw,Lugoff No. 1,State Senate,27,Allen Blackmon,REP,606,382,0,0,0,12,212
Kershaw,Lugoff No. 2,State Senate,27,Allen Blackmon,REP,940,524,0,0,0,17,399
Kershaw,Lugoff No. 3,State Senate,27,Allen Blackmon,REP,869,456,0,0,0,21,392
Kershaw,Lugoff No. 4,State Senate,27,Allen Blackmon,REP,850,520,0,0,0,23,307
Kershaw,Rabon'S X Roads,State Senate,27,Allen Blackmon,REP,1273,727,0,0,0,32,514
Kershaw,Salt Pond,State Senate,27,Allen Blackmon,REP,763,421,0,0,0,11,331
Kershaw,Shaylor'S Hill,State Senate,27,Allen Blackmon,REP,467,321,0,0,0,18,128
Kershaw,Springdale,State Senate,27,Allen Blackmon,REP,954,614,0,0,0,26,314
Kershaw,Westville,State Senate,27,Allen Blackmon,REP,949,454,0,0,0,10,485
Kershaw,Failsafe,State Senate,27,Allen Blackmon,REP,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,27,Allen Blackmon,REP,15,0,0,15,0,0,0
Kershaw,Failsafe Provisional,State Senate,27,Allen Blackmon,REP,0,0,0,0,0,0,0
Kershaw,Buffalo,State Senate,27,DEM Yokima Cureton,DEM,141,51,0,0,0,8,82
Kershaw,Camden No. 5,State Senate,27,DEM Yokima Cureton,DEM,207,143,0,0,0,11,53
Kershaw,Camden No. 5-A,State Senate,27,DEM Yokima Cureton,DEM,193,97,0,0,0,9,87
Kershaw,Elgin No. 2,State Senate,27,DEM Yokima Cureton,DEM,446,249,0,0,0,20,177
Kershaw,Elgin No. 4,State Senate,27,DEM Yokima Cureton,DEM,474,267,0,0,0,15,192
Kershaw,Liberty Hill,State Senate,27,DEM Yokima Cureton,DEM,82,46,0,0,0,0,36
Kershaw,Lugoff No. 1,State Senate,27,DEM Yokima Cureton,DEM,297,156,0,0,0,21,120
Kershaw,Lugoff No. 2,State Senate,27,DEM Yokima Cureton,DEM,400,254,0,0,0,21,125
Kershaw,Lugoff No. 3,State Senate,27,DEM Yokima Cureton,DEM,306,165,0,0,0,24,117
Kershaw,Lugoff No. 4,State Senate,27,DEM Yokima Cureton,DEM,312,211,0,0,0,19,82
Kershaw,Rabon'S X Roads,State Senate,27,DEM Yokima Cureton,DEM,317,211,0,0,0,19,87
Kershaw,Salt Pond,State Senate,27,DEM Yokima Cureton,DEM,256,149,0,0,0,9,98
Kershaw,Shaylor'S Hill,State Senate,27,DEM Yokima Cureton,DEM,241,186,0,0,0,10,45
Kershaw,Springdale,State Senate,27,DEM Yokima Cureton,DEM,670,448,0,0,0,31,191
Kershaw,Westville,State Senate,27,DEM Yokima Cureton,DEM,242,154,0,0,0,6,82
Kershaw,Failsafe,State Senate,27,DEM Yokima Cureton,DEM,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,27,DEM Yokima Cureton,DEM,5,0,0,5,0,0,0
Kershaw,Failsafe Provisional,State Senate,27,DEM Yokima Cureton,DEM,0,0,0,0,0,0,0
Kershaw,Buffalo,State Senate,27,Write-In,NON,3,0,0,0,0,0,3
Kershaw,Camden No. 5,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Camden No. 5-A,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Elgin No. 2,State Senate,27,Write-In,NON,5,4,0,0,0,0,1
Kershaw,Elgin No. 4,State Senate,27,Write-In,NON,2,0,0,0,0,0,2
Kershaw,Liberty Hill,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Lugoff No. 1,State Senate,27,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Lugoff No. 2,State Senate,27,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Lugoff No. 3,State Senate,27,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Lugoff No. 4,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Rabon'S X Roads,State Senate,27,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Salt Pond,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Shaylor'S Hill,State Senate,27,Write-In,NON,4,3,0,0,0,0,1
Kershaw,Springdale,State Senate,27,Write-In,NON,4,2,0,0,0,1,1
Kershaw,Westville,State Senate,27,Write-In,NON,2,1,0,0,0,0,1
Kershaw,Failsafe,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Failsafe Provisional,State Senate,27,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Airport,State Senate,35,Mike Jones,REP,512,338,0,0,0,13,161
Kershaw,Antioch,State Senate,35,Mike Jones,REP,431,213,0,0,0,6,212
Kershaw,Bethune,State Senate,35,Mike Jones,REP,517,157,0,0,0,3,357
Kershaw,Camden No. 1,State Senate,35,Mike Jones,REP,544,407,0,0,0,11,126
Kershaw,Camden No. 2 & 3,State Senate,35,Mike Jones,REP,128,98,0,0,0,3,27
Kershaw,Hobkirk'S Hill,State Senate,35,Mike Jones,REP,594,431,0,0,0,19,144
Kershaw,Camden No. 6,State Senate,35,Mike Jones,REP,359,232,0,0,0,7,120
Kershaw,Cassatt,State Senate,35,Mike Jones,REP,794,415,0,0,0,9,370
Kershaw,Charlotte Thompson,State Senate,35,Mike Jones,REP,655,496,0,0,0,16,143
Kershaw,Doby'S Mill,State Senate,35,Mike Jones,REP,986,492,0,0,0,19,475
Kershaw,Elgin No. 1,State Senate,35,Mike Jones,REP,1157,614,0,0,0,29,514
Kershaw,Elgin No. 3,State Senate,35,Mike Jones,REP,611,344,0,0,0,16,251
Kershaw,Elgin No. 5,State Senate,35,Mike Jones,REP,686,312,0,0,0,15,359
Kershaw,Elgin No. 6,State Senate,35,Mike Jones,REP,488,221,0,0,0,13,254
Kershaw,Malvern Hill,State Senate,35,Mike Jones,REP,552,331,0,0,0,15,206
Kershaw,Riverdale,State Senate,35,Mike Jones,REP,118,67,0,0,0,6,45
Kershaw,Whites Gardens,State Senate,35,Mike Jones,REP,799,528,0,0,0,18,253
Kershaw,Failsafe,State Senate,35,Mike Jones,REP,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,35,Mike Jones,REP,16,0,0,16,0,0,0
Kershaw,Failsafe Provisional,State Senate,35,Mike Jones,REP,0,0,0,0,0,0,0
Kershaw,Airport,State Senate,35,DEM Jeffrey R Graham,DEM,287,196,0,0,0,12,79
Kershaw,Antioch,State Senate,35,DEM Jeffrey R Graham,DEM,179,104,0,0,0,2,73
Kershaw,Bethune,State Senate,35,DEM Jeffrey R Graham,DEM,279,103,0,0,0,6,170
Kershaw,Camden No. 1,State Senate,35,DEM Jeffrey R Graham,DEM,648,446,0,0,0,16,186
Kershaw,Camden No. 2 & 3,State Senate,35,DEM Jeffrey R Graham,DEM,129,87,0,0,0,5,37
Kershaw,Hobkirk'S Hill,State Senate,35,DEM Jeffrey R Graham,DEM,709,503,0,0,0,24,182
Kershaw,Camden No. 6,State Senate,35,DEM Jeffrey R Graham,DEM,252,160,0,0,0,8,84
Kershaw,Cassatt,State Senate,35,DEM Jeffrey R Graham,DEM,257,151,0,0,0,2,104
Kershaw,Charlotte Thompson,State Senate,35,DEM Jeffrey R Graham,DEM,504,365,0,0,0,25,114
Kershaw,Doby'S Mill,State Senate,35,DEM Jeffrey R Graham,DEM,491,284,0,0,0,14,193
Kershaw,Elgin No. 1,State Senate,35,DEM Jeffrey R Graham,DEM,771,468,0,0,0,36,267
Kershaw,Elgin No. 3,State Senate,35,DEM Jeffrey R Graham,DEM,427,279,0,0,0,15,133
Kershaw,Elgin No. 5,State Senate,35,DEM Jeffrey R Graham,DEM,454,224,0,0,0,20,210
Kershaw,Elgin No. 6,State Senate,35,DEM Jeffrey R Graham,DEM,471,253,0,0,0,12,206
Kershaw,Malvern Hill,State Senate,35,DEM Jeffrey R Graham,DEM,364,219,0,0,0,18,127
Kershaw,Riverdale,State Senate,35,DEM Jeffrey R Graham,DEM,318,190,0,0,0,17,111
Kershaw,Whites Gardens,State Senate,35,DEM Jeffrey R Graham,DEM,386,254,0,0,0,20,112
Kershaw,Failsafe,State Senate,35,DEM Jeffrey R Graham,DEM,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,35,DEM Jeffrey R Graham,DEM,9,0,0,9,0,0,0
Kershaw,Failsafe Provisional,State Senate,35,DEM Jeffrey R Graham,DEM,0,0,0,0,0,0,0
Kershaw,Airport,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Antioch,State Senate,35,Write-In,NON,1,1,0,0,0,0,0
Kershaw,Bethune,State Senate,35,Write-In,NON,4,2,0,0,0,0,2
Kershaw,Camden No. 1,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Camden No. 2 & 3,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Hobkirk'S Hill,State Senate,35,Write-In,NON,6,2,0,0,0,0,4
Kershaw,Camden No. 6,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Cassatt,State Senate,35,Write-In,NON,4,1,0,0,0,0,3
Kershaw,Charlotte Thompson,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Doby'S Mill,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Elgin No. 1,State Senate,35,Write-In,NON,2,2,0,0,0,0,0
Kershaw,Elgin No. 3,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Elgin No. 5,State Senate,35,Write-In,NON,2,2,0,0,0,0,0
Kershaw,Elgin No. 6,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Malvern Hill,State Senate,35,Write-In,NON,3,1,0,0,0,0,2
Kershaw,Riverdale,State Senate,35,Write-In,NON,1,0,0,0,0,0,1
Kershaw,Whites Gardens,State Senate,35,Write-In,NON,4,2,0,0,0,0,2
Kershaw,Failsafe,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Provisional,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Kershaw,Failsafe Provisional,State Senate,35,Write-In,NON,0,0,0,0,0,0,0
Colleton,BELLS,President,,Randall A Terry/ Stephen E Broden,CON,0,0,0,0,0,0,0
Colleton,CANADYS,President,,Randall A Terry/ Stephen E Broden,CON,1,0,0,0,0,0,1
Colleton,COTTAGEVILLE,President,,Randall A Terry/ Stephen E Broden,CON,5,2,0,0,0,0,3
Colleton,EDISTO,President,,Randall A Terry/ Stephen E Broden,CON,0,0,0,0,0,0,0
Colleton,GREEN POND,President,,Randall A Terry/ Stephen E Broden,CON,1,0,0,0,0,0,1
Colleton,HENDERSONVILLE,President,,Randall A Terry/ Stephen E Broden,CON,1,1,0,0,0,0,0
